Ligand,Receptor,Annotation,Reference
VEGFC,FLT4, ,pharmacology
SCT,SCTR, ,pharmacology
SCT,ADCYAP1R1, ,pharmacology
SCT,VIPR2, ,pharmacology
SCT,VIPR1, ,pharmacology
VIP,SCTR, ,pharmacology
VIP,ADCYAP1R1, ,pharmacology
VIP,VIPR2, ,pharmacology
VIP,VIPR1, ,pharmacology
ADCYAP1,ADCYAP1R1, ,pharmacology
ADCYAP1,VIPR2, ,pharmacology
ADCYAP1,VIPR1, ,pharmacology
GHRH,VIPR1, ,pharmacology
WNT4,FZD6, ,pharmacology
WNT5A,FZD6, ,pharmacology
WNT3A,FZD6, ,pharmacology
A2M,LRP1, ,ramilowski_known
AANAT,MTNR1A, ,ramilowski_known
AANAT,MTNR1B, ,ramilowski_known
ADAM12,ITGA9, ,ramilowski_known
ADAM12,ITGB1, ,ramilowski_known
ADAM12,SDC4, ,ramilowski_known
ADAM15,ITGA5, ,ramilowski_known
ADAM15,ITGA9, ,ramilowski_known
ADAM15,ITGB1, ,ramilowski_known
ADAM15,ITGB3, ,ramilowski_known
ADAM17,ITGA5, ,ramilowski_known
ADAM17,ITGB1, ,ramilowski_known
ADAM23,ITGA5, ,ramilowski_known
ADAM23,ITGB3, ,ramilowski_known
ADAM2,ITGA6, ,ramilowski_known
ADAM2,ITGB1, ,ramilowski_known
ADAM9,ITGA6, ,ramilowski_known
ADAM9,ITGAV, ,ramilowski_known
ADAM9,ITGB1, ,ramilowski_known
ADAM9,ITGB5, ,ramilowski_known
ADCYAP1,ADCYAP1R1, ,ramilowski_known
ADCYAP1,VIPR1, ,ramilowski_known
ADCYAP1,VIPR2, ,ramilowski_known
ADIPOQ,ADIPOR1, ,ramilowski_known
ADIPOQ,ADIPOR2, ,ramilowski_known
ADM2,CALCR, ,ramilowski_known
ADM2,CALCRL, ,ramilowski_known
ADM2,RAMP1, ,ramilowski_known
ADM,CALCR, ,ramilowski_known
ADM,CALCRL, ,ramilowski_known
ADM,GPR182, ,ramilowski_known
ADM,MRGPRX2, ,ramilowski_known
ADM,RAMP2, ,ramilowski_known
AGRN,MUSK, ,ramilowski_known
AGRP,MC3R, ,ramilowski_known
AGRP,MC4R, ,ramilowski_known
AGRP,MC5R, ,ramilowski_known
AGT,AGTR1, ,ramilowski_known
AGT,AGTR2, ,ramilowski_known
AGT,LRP2, ,ramilowski_known
AGT,MAS1, ,ramilowski_known
ALOX5AP,ALOX5, ,ramilowski_known
AMH,AMHR2, ,ramilowski_known
ANGPT1,TEK, ,ramilowski_known
ANGPT1,TIE1, ,ramilowski_known
ANGPT2,TEK, ,ramilowski_known
ANGPT4,TEK, ,ramilowski_known
ANGPTL1,TEK, ,ramilowski_known
ANXA1,FPR1, ,ramilowski_known
ANXA1,FPR2, ,ramilowski_known
ANXA1,FPR3, ,ramilowski_known
APLN,APLNR, ,ramilowski_known
APOB,LDLR, ,ramilowski_known
APOE,LDLR, ,ramilowski_known
APOE,LRP5, ,ramilowski_known
APOE,LRP8, ,ramilowski_known
APOE,SORL1, ,ramilowski_known
APOE,VLDLR, ,ramilowski_known
APP,FPR2, ,ramilowski_known
AREG,EGFR, ,ramilowski_known
ARF1,PLD2, ,ramilowski_known
ARTN,GFRA3, ,ramilowski_known
ARTN,RET, ,ramilowski_known
ASIP,ATRN, ,ramilowski_known
ASIP,MC1R, ,ramilowski_known
ASIP,MGRN1, ,ramilowski_known
AVP,AVPR1A, ,ramilowski_known
AVP,AVPR1B, ,ramilowski_known
AVP,AVPR2, ,ramilowski_known
AVP,OXTR, ,ramilowski_known
BDNF,NGFR, ,ramilowski_known
BDNF,NTRK2, ,ramilowski_known
BMP10,ACVR1, ,ramilowski_known
BMP10,ACVR2A, ,ramilowski_known
BMP10,ACVR2B, ,ramilowski_known
BMP10,ACVRL1, ,ramilowski_known
BMP10,BMPR1A, ,ramilowski_known
BMP10,BMPR1B, ,ramilowski_known
BMP10,BMPR2, ,ramilowski_known
BMP15,ACVR1, ,ramilowski_known
BMP15,ACVR2A, ,ramilowski_known
BMP15,ACVR2B, ,ramilowski_known
BMP15,BMPR1A, ,ramilowski_known
BMP15,BMPR1B, ,ramilowski_known
BMP15,BMPR2, ,ramilowski_known
BMP2,ACVR1, ,ramilowski_known
BMP2,ACVR2A, ,ramilowski_known
BMP2,ACVR2B, ,ramilowski_known
BMP2,BMPR1A, ,ramilowski_known
BMP2,BMPR1B, ,ramilowski_known
BMP2,BMPR2, ,ramilowski_known
BMP3,ACVR1, ,ramilowski_known
BMP3,ACVR2A, ,ramilowski_known
BMP3,ACVR2B, ,ramilowski_known
BMP3,BMPR1A, ,ramilowski_known
BMP3,BMPR1B, ,ramilowski_known
BMP3,BMPR2, ,ramilowski_known
BMP4,ACVR1, ,ramilowski_known
BMP4,ACVR2A, ,ramilowski_known
BMP4,ACVR2B, ,ramilowski_known
BMP4,BMPR1A, ,ramilowski_known
BMP4,BMPR1B, ,ramilowski_known
BMP4,BMPR2, ,ramilowski_known
BMP5,ACVR1, ,ramilowski_known
BMP5,ACVR2A, ,ramilowski_known
BMP5,ACVR2B, ,ramilowski_known
BMP5,BMPR1A, ,ramilowski_known
BMP5,BMPR1B, ,ramilowski_known
BMP5,BMPR2, ,ramilowski_known
BMP6,ACVR1, ,ramilowski_known
BMP6,ACVR2A, ,ramilowski_known
BMP6,ACVR2B, ,ramilowski_known
BMP6,BMPR1A, ,ramilowski_known
BMP6,BMPR1B, ,ramilowski_known
BMP6,BMPR2, ,ramilowski_known
BMP7,ACVR1, ,ramilowski_known
BMP7,ACVR2A, ,ramilowski_known
BMP7,ACVR2B, ,ramilowski_known
BMP7,BMPR1A, ,ramilowski_known
BMP7,BMPR1B, ,ramilowski_known
BMP7,BMPR2, ,ramilowski_known
BMP8B,ACVR1, ,ramilowski_known
BMP8B,ACVR2A, ,ramilowski_known
BMP8B,ACVR2B, ,ramilowski_known
BMP8B,BMPR1A, ,ramilowski_known
BMP8B,BMPR1B, ,ramilowski_known
BMP8B,BMPR2, ,ramilowski_known
BTC,EGFR, ,ramilowski_known
BTC,ERBB3, ,ramilowski_known
BTC,ERBB4, ,ramilowski_known
BTLA,TNFRSF14, ,ramilowski_known
C3,C3AR1, ,ramilowski_known
C3,ITGAX, ,ramilowski_known
C3,ITGB2, ,ramilowski_known
C3,LRP1, ,ramilowski_known
C5,C5AR1, ,ramilowski_known
C5,C5AR2, ,ramilowski_known
CALCA,CALCR, ,ramilowski_known
CALCA,CALCRL, ,ramilowski_known
CALCA,RAMP1, ,ramilowski_known
CALCB,CALCR, ,ramilowski_known
CALCB,CALCRL, ,ramilowski_known
CALCB,RAMP1, ,ramilowski_known
CALM1,MYLK, ,ramilowski_known
CALM1,MYLK2, ,ramilowski_known
CALM1,PDE1A, ,ramilowski_known
CALM1,PDE1B, ,ramilowski_known
CALM1,PDE1C, ,ramilowski_known
CALM2,MYLK, ,ramilowski_known
CALM2,MYLK2, ,ramilowski_known
CALM2,PDE1A, ,ramilowski_known
CALM2,PDE1B, ,ramilowski_known
CALM2,PDE1C, ,ramilowski_known
CALM3,MYLK, ,ramilowski_known
CALM3,MYLK2, ,ramilowski_known
CALM3,PDE1A, ,ramilowski_known
CALM3,PDE1B, ,ramilowski_known
CALM3,PDE1C, ,ramilowski_known
CALR,SCARF1, ,ramilowski_known
CAMP,FPR2, ,ramilowski_known
CCK,CCKAR, ,ramilowski_known
CCK,CCKBR, ,ramilowski_known
CCL11,ACKR2, ,ramilowski_known
CCL11,CCR2, ,ramilowski_known
CCL11,CCR3, ,ramilowski_known
CCL11,CCR5, ,ramilowski_known
CCL11,CXCR3, ,ramilowski_known
CCL13,ACKR2, ,ramilowski_known
CCL13,CCR1, ,ramilowski_known
CCL13,CCR2, ,ramilowski_known
CCL13,CCR3, ,ramilowski_known
CCL13,CCR5, ,ramilowski_known
CCL13,CXCR3, ,ramilowski_known
CCL14,ACKR2, ,ramilowski_known
CCL14,CCR1, ,ramilowski_known
CCL14,CCR5, ,ramilowski_known
CCL15,CCR1, ,ramilowski_known
CCL15,CCR3, ,ramilowski_known
CCL16,CCR1, ,ramilowski_known
CCL16,CCR2, ,ramilowski_known
CCL16,CCR5, ,ramilowski_known
CCL16,HRH4, ,ramilowski_known
CCL17,CCR4, ,ramilowski_known
CCL17,CCR8, ,ramilowski_known
CCL19,ACKR4, ,ramilowski_known
CCL19,CCR7, ,ramilowski_known
CCL19,CCRL2, ,ramilowski_known
CCL19,CXCR3, ,ramilowski_known
CCL1,CCR8, ,ramilowski_known
CCL20,CCR6, ,ramilowski_known
CCL20,CXCR3, ,ramilowski_known
CCL21,ACKR4, ,ramilowski_known
CCL21,CCR7, ,ramilowski_known
CCL21,CXCR3, ,ramilowski_known
CCL22,CCR4, ,ramilowski_known
CCL23,CCR1, ,ramilowski_known
CCL24,CCR2, ,ramilowski_known
CCL24,CCR3, ,ramilowski_known
CCL25,ACKR4, ,ramilowski_known
CCL25,CCR9, ,ramilowski_known
CCL26,CCR2, ,ramilowski_known
CCL26,CCR3, ,ramilowski_known
CCL27,CCR10, ,ramilowski_known
CCL28,CCR10, ,ramilowski_known
CCL28,CCR3, ,ramilowski_known
CCL2,ACKR2, ,ramilowski_known
CCL2,CCR1, ,ramilowski_known
CCL2,CCR2, ,ramilowski_known
CCL2,CCR3, ,ramilowski_known
CCL2,CCR4, ,ramilowski_known
CCL2,CCR5, ,ramilowski_known
CCL3,CCR1, ,ramilowski_known
CCL3,CCR5, ,ramilowski_known
CCL4,ACKR2, ,ramilowski_known
CCL4,CCR1, ,ramilowski_known
CCL4,CCR5, ,ramilowski_known
CCL4,CCR8, ,ramilowski_known
CCL5,ACKR2, ,ramilowski_known
CCL5,CCR1, ,ramilowski_known
CCL5,CCR3, ,ramilowski_known
CCL5,CCR4, ,ramilowski_known
CCL5,CCR5, ,ramilowski_known
CCL5,CXCR3, ,ramilowski_known
CCL5,GPR75, ,ramilowski_known
CCL7,ACKR2, ,ramilowski_known
CCL7,CCR1, ,ramilowski_known
CCL7,CCR2, ,ramilowski_known
CCL7,CCR3, ,ramilowski_known
CCL7,CCR5, ,ramilowski_known
CCL7,CXCR3, ,ramilowski_known
CCL8,ACKR2, ,ramilowski_known
CCL8,CCR1, ,ramilowski_known
CCL8,CCR2, ,ramilowski_known
CCL8,CCR3, ,ramilowski_known
CCL8,CCR5, ,ramilowski_known
CD24,SELP, ,ramilowski_known
CD34,SELL, ,ramilowski_known
CD40LG,CD40, ,ramilowski_known
CD70,CD27, ,ramilowski_known
CDH1,ITGAE, ,ramilowski_known
CDH1,ITGB7, ,ramilowski_known
CFH,SELL, ,ramilowski_known
CGA,FSHR, ,ramilowski_known
CGA,LHCGR, ,ramilowski_known
CGA,TSHR, ,ramilowski_known
CHAD,ITGA2, ,ramilowski_known
CHAD,ITGB1, ,ramilowski_known
CLCF1,CNTFR, ,ramilowski_known
CLCF1,CRLF1, ,ramilowski_known
CLCF1,IL6ST, ,ramilowski_known
CLCF1,LIFR, ,ramilowski_known
CLEC11A,KIT, ,ramilowski_known
CNTF,CNTFR, ,ramilowski_known
CNTF,IL6ST, ,ramilowski_known
CNTF,LIFR, ,ramilowski_known
COL18A1,GPC1, ,ramilowski_known
COL18A1,ITGA5, ,ramilowski_known
COL18A1,ITGB1, ,ramilowski_known
COL1A1,DDR1, ,ramilowski_known
COL1A1,DDR2, ,ramilowski_known
COL1A1,ITGA11, ,ramilowski_known
COL1A1,ITGA2, ,ramilowski_known
COL1A1,ITGB1, ,ramilowski_known
COL2A1,ITGA10, ,ramilowski_known
COL2A1,ITGA2, ,ramilowski_known
COL2A1,ITGB1, ,ramilowski_known
COL4A1,ITGA1, ,ramilowski_known
COL4A1,ITGB1, ,ramilowski_known
COL4A1,ITGB8, ,ramilowski_known
COL5A3,SDC3, ,ramilowski_known
CORT,GHSR, ,ramilowski_known
CORT,MRGPRX2, ,ramilowski_known
CORT,SSTR1, ,ramilowski_known
CORT,SSTR2, ,ramilowski_known
CORT,SSTR3, ,ramilowski_known
CORT,SSTR4, ,ramilowski_known
CORT,SSTR5, ,ramilowski_known
CRH,CRHR1, ,ramilowski_known
CRH,CRHR2, ,ramilowski_known
CRH,MC2R, ,ramilowski_known
CSF1,CSF1R, ,ramilowski_known
CSF2,CSF1R, ,ramilowski_known
CSF2,CSF2RA, ,ramilowski_known
CSF2,CSF2RB, ,ramilowski_known
CSF2,CSF3R, ,ramilowski_known
CSF3,CSF1R, ,ramilowski_known
CSF3,CSF3R, ,ramilowski_known
CSH1,PRLR, ,ramilowski_known
CSH2,PRLR, ,ramilowski_known
CSHL1,PRLR, ,ramilowski_known
CTF1,IL6ST, ,ramilowski_known
CTF1,LIFR, ,ramilowski_known
CTGF,ITGAM, ,ramilowski_known
CTGF,ITGB2, ,ramilowski_known
CTGF,LRP6, ,ramilowski_known
CX3CL1,CX3CR1, ,ramilowski_known
CXCL10,CCR3, ,ramilowski_known
CXCL10,CXCR3, ,ramilowski_known
CXCL11,ACKR3, ,ramilowski_known
CXCL11,CCR3, ,ramilowski_known
CXCL11,CXCR3, ,ramilowski_known
CXCL12,ACKR3, ,ramilowski_known
CXCL12,CXCR3, ,ramilowski_known
CXCL12,CXCR4, ,ramilowski_known
CXCL13,CXCR5, ,ramilowski_known
CXCL16,CXCR6, ,ramilowski_known
CXCL1,CXCR1, ,ramilowski_known
CXCL1,CXCR2, ,ramilowski_known
CXCL2,CXCR1, ,ramilowski_known
CXCL2,CXCR2, ,ramilowski_known
CXCL2,XCR1, ,ramilowski_known
CXCL3,CXCR1, ,ramilowski_known
CXCL3,CXCR2, ,ramilowski_known
CXCL5,CXCR1, ,ramilowski_known
CXCL5,CXCR2, ,ramilowski_known
CXCL6,CXCR1, ,ramilowski_known
CXCL6,CXCR2, ,ramilowski_known
CXCL9,CCR3, ,ramilowski_known
CXCL9,CXCR3, ,ramilowski_known
CYR61,ITGA5, ,ramilowski_known
CYR61,ITGAM, ,ramilowski_known
CYR61,ITGB2, ,ramilowski_known
CYR61,ITGB3, ,ramilowski_known
DEFB4A,CCR6, ,ramilowski_known
DEFB4B,CCR6, ,ramilowski_known
DHH,HHIP, ,ramilowski_known
DHH,PTCH2, ,ramilowski_known
DKK1,KREMEN1, ,ramilowski_known
DKK1,KREMEN2, ,ramilowski_known
DKK1,LRP6, ,ramilowski_known
DKK2,LRP6, ,ramilowski_known
DLK1,NOTCH1, ,ramilowski_known
DLK1,NOTCH2, ,ramilowski_known
DLK1,NOTCH3, ,ramilowski_known
DLK1,NOTCH4, ,ramilowski_known
DLL1,NOTCH1, ,ramilowski_known
DLL1,NOTCH2, ,ramilowski_known
DLL1,NOTCH3, ,ramilowski_known
DLL1,NOTCH4, ,ramilowski_known
DLL3,NOTCH1, ,ramilowski_known
DLL3,NOTCH2, ,ramilowski_known
DLL3,NOTCH3, ,ramilowski_known
DLL3,NOTCH4, ,ramilowski_known
DLL4,NOTCH1, ,ramilowski_known
DLL4,NOTCH2, ,ramilowski_known
DLL4,NOTCH3, ,ramilowski_known
DLL4,NOTCH4, ,ramilowski_known
DUSP18,CD151, ,ramilowski_known
DUSP18,ITGA1, ,ramilowski_known
DUSP18,ITGA2, ,ramilowski_known
DUSP18,ITGA3, ,ramilowski_known
DUSP18,ITGA6, ,ramilowski_known
DUSP18,ITGA7, ,ramilowski_known
DUSP18,ITGB1, ,ramilowski_known
DUSP18,ITGB4, ,ramilowski_known
DUSP18,RPSA, ,ramilowski_known
EDA,EDA2R, ,ramilowski_known
EDA,EDAR, ,ramilowski_known
EDN1,EDNRA, ,ramilowski_known
EDN2,EDNRA, ,ramilowski_known
EDN3,EDNRB, ,ramilowski_known
EFNA1,EPHA1, ,ramilowski_known
EFNA1,EPHA2, ,ramilowski_known
EFNA1,EPHA3, ,ramilowski_known
EFNA1,EPHA4, ,ramilowski_known
EFNA1,EPHA5, ,ramilowski_known
EFNA1,EPHA6, ,ramilowski_known
EFNA1,EPHA7, ,ramilowski_known
EFNA1,EPHA8, ,ramilowski_known
EFNA2,EPHA1, ,ramilowski_known
EFNA2,EPHA2, ,ramilowski_known
EFNA2,EPHA3, ,ramilowski_known
EFNA2,EPHA4, ,ramilowski_known
EFNA2,EPHA5, ,ramilowski_known
EFNA2,EPHA6, ,ramilowski_known
EFNA2,EPHA7, ,ramilowski_known
EFNA2,EPHA8, ,ramilowski_known
EFNA3,EPHA1, ,ramilowski_known
EFNA3,EPHA2, ,ramilowski_known
EFNA3,EPHA3, ,ramilowski_known
EFNA3,EPHA4, ,ramilowski_known
EFNA3,EPHA5, ,ramilowski_known
EFNA3,EPHA6, ,ramilowski_known
EFNA3,EPHA7, ,ramilowski_known
EFNA3,EPHA8, ,ramilowski_known
EFNA3,EPHB1, ,ramilowski_known
EFNA4,EPHA1, ,ramilowski_known
EFNA4,EPHA2, ,ramilowski_known
EFNA4,EPHA3, ,ramilowski_known
EFNA4,EPHA4, ,ramilowski_known
EFNA4,EPHA5, ,ramilowski_known
EFNA4,EPHA6, ,ramilowski_known
EFNA4,EPHA7, ,ramilowski_known
EFNA4,EPHA8, ,ramilowski_known
EFNA5,EPHA1, ,ramilowski_known
EFNA5,EPHA2, ,ramilowski_known
EFNA5,EPHA3, ,ramilowski_known
EFNA5,EPHA4, ,ramilowski_known
EFNA5,EPHA5, ,ramilowski_known
EFNA5,EPHA6, ,ramilowski_known
EFNA5,EPHA7, ,ramilowski_known
EFNA5,EPHA8, ,ramilowski_known
EFNA5,EPHB2, ,ramilowski_known
EFNB1,EPHA4, ,ramilowski_known
EFNB1,EPHB1, ,ramilowski_known
EFNB1,EPHB2, ,ramilowski_known
EFNB1,EPHB3, ,ramilowski_known
EFNB1,EPHB4, ,ramilowski_known
EFNB1,EPHB6, ,ramilowski_known
EFNB2,EPHA4, ,ramilowski_known
EFNB2,EPHB1, ,ramilowski_known
EFNB2,EPHB2, ,ramilowski_known
EFNB2,EPHB3, ,ramilowski_known
EFNB2,EPHB4, ,ramilowski_known
EFNB2,EPHB6, ,ramilowski_known
EFNB3,EPHA4, ,ramilowski_known
EFNB3,EPHB1, ,ramilowski_known
EFNB3,EPHB2, ,ramilowski_known
EFNB3,EPHB3, ,ramilowski_known
EFNB3,EPHB4, ,ramilowski_known
EFNB3,EPHB6, ,ramilowski_known
EGF,EGFR, ,ramilowski_known
EPGN,EGFR, ,ramilowski_known
EPO,EPOR, ,ramilowski_known
EREG,EGFR, ,ramilowski_known
EREG,ERBB4, ,ramilowski_known
F2,F2R, ,ramilowski_known
F2,F2RL1, ,ramilowski_known
F2,F2RL2, ,ramilowski_known
F2,F2RL3, ,ramilowski_known
F7,F3, ,ramilowski_known
F8,LRP1, ,ramilowski_known
F9,LRP1, ,ramilowski_known
FASLG,FAS, ,ramilowski_known
FASLG,TNFRSF6B, ,ramilowski_known
FGA,ITGAX, ,ramilowski_known
FGA,ITGB2, ,ramilowski_known
FGF10,FGFR1, ,ramilowski_known
FGF10,FGFR2, ,ramilowski_known
FGF10,FGFR3, ,ramilowski_known
FGF10,FGFR4, ,ramilowski_known
FGF11,FGFR1, ,ramilowski_known
FGF11,FGFR2, ,ramilowski_known
FGF11,FGFR3, ,ramilowski_known
FGF11,FGFR4, ,ramilowski_known
FGF12,FGFR1, ,ramilowski_known
FGF12,FGFR2, ,ramilowski_known
FGF12,FGFR3, ,ramilowski_known
FGF12,FGFR4, ,ramilowski_known
FGF13,FGFR1, ,ramilowski_known
FGF13,FGFR2, ,ramilowski_known
FGF13,FGFR3, ,ramilowski_known
FGF13,FGFR4, ,ramilowski_known
FGF14,FGFR1, ,ramilowski_known
FGF14,FGFR2, ,ramilowski_known
FGF14,FGFR3, ,ramilowski_known
FGF14,FGFR4, ,ramilowski_known
FGF16,FGFR1, ,ramilowski_known
FGF16,FGFR2, ,ramilowski_known
FGF16,FGFR3, ,ramilowski_known
FGF16,FGFR4, ,ramilowski_known
FGF17,FGFR1, ,ramilowski_known
FGF17,FGFR2, ,ramilowski_known
FGF17,FGFR3, ,ramilowski_known
FGF17,FGFR4, ,ramilowski_known
FGF18,FGFR1, ,ramilowski_known
FGF18,FGFR2, ,ramilowski_known
FGF18,FGFR3, ,ramilowski_known
FGF18,FGFR4, ,ramilowski_known
FGF19,FGFR1, ,ramilowski_known
FGF19,FGFR2, ,ramilowski_known
FGF19,FGFR3, ,ramilowski_known
FGF19,FGFR4, ,ramilowski_known
FGF1,FGFR1, ,ramilowski_known
FGF1,FGFR2, ,ramilowski_known
FGF1,FGFR3, ,ramilowski_known
FGF1,FGFR4, ,ramilowski_known
FGF22,FGFR2, ,ramilowski_known
FGF23,FGFR1, ,ramilowski_known
FGF23,FGFR2, ,ramilowski_known
FGF23,FGFR4, ,ramilowski_known
FGF2,FGFR1, ,ramilowski_known
FGF2,FGFR2, ,ramilowski_known
FGF2,FGFR3, ,ramilowski_known
FGF2,FGFR4, ,ramilowski_known
FGF2,SDC2, ,ramilowski_known
FGF2,SDC4, ,ramilowski_known
FGF3,FGFR1, ,ramilowski_known
FGF3,FGFR2, ,ramilowski_known
FGF4,FGFR1, ,ramilowski_known
FGF4,FGFR2, ,ramilowski_known
FGF4,FGFR3, ,ramilowski_known
FGF4,FGFR4, ,ramilowski_known
FGF5,FGFR1, ,ramilowski_known
FGF5,FGFR2, ,ramilowski_known
FGF5,FGFR3, ,ramilowski_known
FGF5,FGFR4, ,ramilowski_known
FGF6,FGFR1, ,ramilowski_known
FGF6,FGFR2, ,ramilowski_known
FGF6,FGFR4, ,ramilowski_known
FGF7,FGFR2, ,ramilowski_known
FGF8,FGFR1, ,ramilowski_known
FGF8,FGFR2, ,ramilowski_known
FGF8,FGFR3, ,ramilowski_known
FGF8,FGFR4, ,ramilowski_known
FGF9,FGFR1, ,ramilowski_known
FGF9,FGFR2, ,ramilowski_known
FGF9,FGFR3, ,ramilowski_known
FGF9,FGFR4, ,ramilowski_known
FLT3LG,FLT3, ,ramilowski_known
FN1,ITGA2, ,ramilowski_known
FN1,ITGA2B, ,ramilowski_known
FN1,ITGA4, ,ramilowski_known
FN1,ITGA5, ,ramilowski_known
FN1,ITGA8, ,ramilowski_known
FN1,ITGB1, ,ramilowski_known
FN1,ITGB3, ,ramilowski_known
FN1,ITGB6, ,ramilowski_known
FN1,ITGB8, ,ramilowski_known
FN1,SDC2, ,ramilowski_known
FSHB,FSHR, ,ramilowski_known
GAD1,GRM4, ,ramilowski_known
GALP,GALR1, ,ramilowski_known
GALP,GALR2, ,ramilowski_known
GALP,GALR3, ,ramilowski_known
GAL,GALR1, ,ramilowski_known
GAL,GALR2, ,ramilowski_known
GAL,GALR3, ,ramilowski_known
GAS6,AXL, ,ramilowski_known
GAS6,MERTK, ,ramilowski_known
GAS6,TYRO3, ,ramilowski_known
GAST,CCKBR, ,ramilowski_known
GCG,GCGR, ,ramilowski_known
GCG,GLP1R, ,ramilowski_known
GCG,GLP2R, ,ramilowski_known
GDF11,ACVR1B, ,ramilowski_known
GDF11,ACVR2A, ,ramilowski_known
GDF11,ACVR2B, ,ramilowski_known
GDF2,ACVRL1, ,ramilowski_known
GDF5,BMPR1B, ,ramilowski_known
GDF5,BMPR2, ,ramilowski_known
GDF5,ROR2, ,ramilowski_known
GDF6,BMPR1A, ,ramilowski_known
GDF6,BMPR2, ,ramilowski_known
GDF7,ACVR2A, ,ramilowski_known
GDF7,BMPR1A, ,ramilowski_known
GDF7,BMPR2, ,ramilowski_known
GDF9,BMPR2, ,ramilowski_known
GDF9,TGFBR1, ,ramilowski_known
GDNF,GFRA1, ,ramilowski_known
GDNF,GFRA2, ,ramilowski_known
GDNF,RET, ,ramilowski_known
GH1,GHR, ,ramilowski_known
GH2,GHR, ,ramilowski_known
GHRH,GHRHR, ,ramilowski_known
GHRH,VIPR1, ,ramilowski_known
GHRL,GHSR, ,ramilowski_known
GHRL,GPR39, ,ramilowski_known
GIP,GIPR, ,ramilowski_known
GNRH1,GNRHR, ,ramilowski_known
GNRH2,GNRHR, ,ramilowski_known
GPHA2,TSHR, ,ramilowski_known
GPI,AMFR, ,ramilowski_known
GRP,GRPR, ,ramilowski_known
GSTP1,TRAF2, ,ramilowski_known
GUCA2A,GUCY2C, ,ramilowski_known
GUCA2B,GUCY2C, ,ramilowski_known
GZMB,IGF2R, ,ramilowski_known
HAS2,CD44, ,ramilowski_known
HAS2,HMMR, ,ramilowski_known
HBEGF,EGFR, ,ramilowski_known
HBEGF,ERBB4, ,ramilowski_known
HCRT,HCRTR1, ,ramilowski_known
HCRT,HCRTR2, ,ramilowski_known
HDC,HRH1, ,ramilowski_known
HDC,HRH2, ,ramilowski_known
HDC,HRH3, ,ramilowski_known
HDC,HRH4, ,ramilowski_known
HEBP1,FPR3, ,ramilowski_known
HGF,MET, ,ramilowski_known
HLA-A,KIR3DL2, ,ramilowski_known
HLA-B,KIR3DL1, ,ramilowski_known
HLA-C,KIR2DL1, ,ramilowski_known
HLA-C,KIR2DL3, ,ramilowski_known
HLA-C,KIR2DS4, ,ramilowski_known
HLA-E,KLRC1, ,ramilowski_known
HLA-E,KLRC2, ,ramilowski_known
HLA-E,KLRD1, ,ramilowski_known
HLA-G,KIR2DL4, ,ramilowski_known
HLA-G,KLRC1, ,ramilowski_known
HLA-G,KLRD1, ,ramilowski_known
HLA-G,LILRB1, ,ramilowski_known
HSP90B1,LRP1, ,ramilowski_known
HSPG2,PTPRS, ,ramilowski_known
IAPP,CALCR, ,ramilowski_known
ICAM1,ITGAL, ,ramilowski_known
ICAM1,ITGAX, ,ramilowski_known
ICAM1,ITGB2, ,ramilowski_known
ICAM2,ITGAL, ,ramilowski_known
ICAM2,ITGB2, ,ramilowski_known
ICAM3,ITGAL, ,ramilowski_known
ICAM3,ITGB2, ,ramilowski_known
ICAM4,ITGA2B, ,ramilowski_known
ICAM4,ITGAL, ,ramilowski_known
ICAM4,ITGAM, ,ramilowski_known
ICAM4,ITGAV, ,ramilowski_known
ICAM4,ITGB2, ,ramilowski_known
ICAM4,ITGB3, ,ramilowski_known
ICAM5,ITGAL, ,ramilowski_known
ICAM5,ITGB2, ,ramilowski_known
IFNA10,IFNAR1, ,ramilowski_known
IFNA10,IFNAR2, ,ramilowski_known
IFNA13,IFNAR1, ,ramilowski_known
IFNA13,IFNAR2, ,ramilowski_known
IFNA14,IFNAR1, ,ramilowski_known
IFNA14,IFNAR2, ,ramilowski_known
IFNA16,IFNAR1, ,ramilowski_known
IFNA16,IFNAR2, ,ramilowski_known
IFNA17,IFNAR1, ,ramilowski_known
IFNA17,IFNAR2, ,ramilowski_known
IFNA1,IFNAR1, ,ramilowski_known
IFNA1,IFNAR2, ,ramilowski_known
IFNA21,IFNAR1, ,ramilowski_known
IFNA21,IFNAR2, ,ramilowski_known
IFNA2,IFNAR1, ,ramilowski_known
IFNA2,IFNAR2, ,ramilowski_known
IFNA4,IFNAR1, ,ramilowski_known
IFNA4,IFNAR2, ,ramilowski_known
IFNA5,IFNAR1, ,ramilowski_known
IFNA5,IFNAR2, ,ramilowski_known
IFNA6,IFNAR1, ,ramilowski_known
IFNA6,IFNAR2, ,ramilowski_known
IFNA7,IFNAR1, ,ramilowski_known
IFNA7,IFNAR2, ,ramilowski_known
IFNA8,IFNAR1, ,ramilowski_known
IFNA8,IFNAR2, ,ramilowski_known
IFNB1,IFNAR1, ,ramilowski_known
IFNB1,IFNAR2, ,ramilowski_known
IFNG,IFNGR1, ,ramilowski_known
IFNG,IFNGR2, ,ramilowski_known
IFNL1,IFNLR1, ,ramilowski_known
IFNL1,IL10RB, ,ramilowski_known
IFNL2,IFNLR1, ,ramilowski_known
IFNL2,IL10RB, ,ramilowski_known
IFNL3,IFNLR1, ,ramilowski_known
IFNL3,IL10RB, ,ramilowski_known
